,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,VPN_Basica,VPN_incremental,VPN_Total,capex_T,capex_B,capex_I,opex_B,opex_T,opex_I,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_B,LE_year_T,LE_year_I,lc_B,dc_B,lc_T,dc_T,lc_I,dc_I,EFI_Total,payout_T,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b,fixed_costs,Gross_fluid,productor_well,ingreso,costo_variable,MCM
621,621,NW13NA,CARICARE,sin_socio,60,pesimista,0.2,0,10804.9135,10804.9135,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,10.9311,1.6264,10.9285,2.582725556,4,739.1328236,5390.804174,3118.054182,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
622,622,NW13NA,CARICARE,sin_socio,70,pesimista,0.2,0,13532.718,13532.718,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,10.9311,1.6264,10.9285,3.303949009,4,739.1328236,5390.804174,4278.224128,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
623,623,NW13NA,CARICARE,sin_socio,80,pesimista,0.2,0,16260.5224,16260.5224,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,10.9311,1.6264,10.9285,4.025172462,4,739.1328236,5390.804174,5438.394074,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
624,624,NW13NA,CARICARE,sin_socio,90,pesimista,0.2,0,18988.3269,18988.3269,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,10.9311,1.6264,10.9285,4.746395915,4,739.1328236,5390.804174,6598.56402,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
625,625,NW13NA,CARICARE,sin_socio,50,probable,-0.2,0,4161.2913,4161.2913,12465.3873,0,12465.3873,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.9175,1.6264,19.9128,0.570448009,7,739.1328236,9822.545794,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
626,626,NW13NA,CARICARE,sin_socio,60,probable,-0.2,0,7545.2919,7545.2919,12465.3873,0,12465.3873,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.9175,1.6264,19.9128,0.966269467,4,739.1328236,9822.545794,1945.934217,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
627,627,NW13NA,CARICARE,sin_socio,70,probable,-0.2,0,10311.5347,10311.5347,12465.3873,0,12465.3873,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.9175,1.6264,19.9128,1.362090926,4,739.1328236,9822.545794,3067.665779,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
628,628,NW13NA,CARICARE,sin_socio,80,probable,-0.2,0,13039.3392,13039.3392,12465.3873,0,12465.3873,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.9175,1.6264,19.9128,1.757912384,4,739.1328236,9822.545794,4227.835725,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
629,629,NW13NA,CARICARE,sin_socio,90,probable,-0.2,0,15767.1436,15767.1436,12465.3873,0,12465.3873,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.9175,1.6264,19.9128,2.153733842,4,739.1328236,9822.545794,5388.005671,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
630,630,NW13NA,CARICARE,sin_socio,50,probable,-0.1,0,4979.8368,4979.8368,11426.605,0,11426.605,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,18.2577,1.6264,18.2534,0.71321601,4,739.1328236,9004.000311,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
631,631,NW13NA,CARICARE,sin_socio,60,probable,-0.1,0,8178.6848,8178.6848,11426.605,0,11426.605,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,18.2577,1.6264,18.2534,1.145021237,4,739.1328236,9004.000311,2131.086726,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
632,632,NW13NA,CARICARE,sin_socio,70,probable,-0.1,0,10906.4893,10906.4893,11426.605,0,11426.605,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,18.2577,1.6264,18.2534,1.576826464,4,739.1328236,9004.000311,3291.256672,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
633,633,NW13NA,CARICARE,sin_socio,80,probable,-0.1,0,13634.2938,13634.2938,11426.605,0,11426.605,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,18.2577,1.6264,18.2534,2.008631692,4,739.1328236,9004.000311,4451.426619,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
634,634,NW13NA,CARICARE,sin_socio,90,probable,-0.1,0,16362.0982,16362.0982,11426.605,0,11426.605,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,18.2577,1.6264,18.2534,2.440436919,4,739.1328236,9004.000311,5611.596565,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
635,635,NW13NA,CARICARE,sin_socio,50,probable,0,0,5798.3822,5798.3822,10387.8227,0,10387.8227,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.5979,1.6264,16.594,0.884537611,4,739.1328236,8185.454828,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
636,636,NW13NA,CARICARE,sin_socio,60,probable,0,0,8773.6394,8773.6394,10387.8227,0,10387.8227,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.5979,1.6264,16.594,1.359523361,4,739.1328236,8185.454828,2354.67762,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
637,637,NW13NA,CARICARE,sin_socio,70,probable,0,0,11501.4439,11501.4439,10387.8227,0,10387.8227,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.5979,1.6264,16.594,1.834509111,4,739.1328236,8185.454828,3514.847566,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
638,638,NW13NA,CARICARE,sin_socio,80,probable,0,0,14229.2483,14229.2483,10387.8227,0,10387.8227,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.5979,1.6264,16.594,2.309494861,4,739.1328236,8185.454828,4675.017512,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
639,639,NW13NA,CARICARE,sin_socio,90,probable,0,0,16957.0528,16957.0528,10387.8227,0,10387.8227,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.5979,1.6264,16.594,2.784480611,4,739.1328236,8185.454828,5835.187458,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
640,640,NW13NA,CARICARE,sin_socio,50,probable,0.1,0,6597.316,6597.316,9349.0404,0,9349.0404,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,14.9381,1.6264,14.9346,1.093930679,4,739.1328236,7366.909345,1461.572092,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
641,641,NW13NA,CARICARE,sin_socio,60,probable,0.1,0,9368.594,9368.594,9349.0404,0,9349.0404,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,14.9381,1.6264,14.9346,1.621692623,4,739.1328236,7366.909345,2578.268513,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
642,642,NW13NA,CARICARE,sin_socio,70,probable,0.1,0,12096.3985,12096.3985,9349.0404,0,9349.0404,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,14.9381,1.6264,14.9346,2.149454568,4,739.1328236,7366.909345,3738.438459,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
643,643,NW13NA,CARICARE,sin_socio,80,probable,0.1,0,14824.2029,14824.2029,9349.0404,0,9349.0404,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,14.9381,1.6264,14.9346,2.677216512,4,739.1328236,7366.909345,4898.608405,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
644,644,NW13NA,CARICARE,sin_socio,90,probable,0.1,0,17552.0074,17552.0074,9349.0404,0,9349.0404,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,14.9381,1.6264,14.9346,3.204978456,4,739.1328236,7366.909345,6058.778352,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
645,645,NW13NA,CARICARE,sin_socio,50,probable,0.2,0,7235.7442,7235.7442,8310.2582,0,8310.2582,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.2784,1.6264,13.2752,1.355672014,4,739.1328236,6548.363862,1641.68946,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
646,646,NW13NA,CARICARE,sin_socio,60,probable,0.2,0,9963.5486,9963.5486,8310.2582,0,8310.2582,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.2784,1.6264,13.2752,1.949404201,4,739.1328236,6548.363862,2801.859407,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
647,647,NW13NA,CARICARE,sin_socio,70,probable,0.2,0,12691.3531,12691.3531,8310.2582,0,8310.2582,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.2784,1.6264,13.2752,2.543136389,4,739.1328236,6548.363862,3962.029353,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
648,648,NW13NA,CARICARE,sin_socio,80,probable,0.2,0,15419.1575,15419.1575,8310.2582,0,8310.2582,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.2784,1.6264,13.2752,3.136868576,4,739.1328236,6548.363862,5122.199299,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
649,649,NW13NA,CARICARE,sin_socio,90,probable,0.2,0,18146.962,18146.962,8310.2582,0,8310.2582,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.2784,1.6264,13.2752,3.730600764,4,739.1328236,6548.363862,6282.369245,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
650,650,NW13NA,CARICARE,sin_socio,50,optimista,-0.2,0,972.6218,972.6218,16511.9961,0,16511.9961,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,26.3833,1.6264,26.377,0.185576991,8,739.1328236,13011.2153,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
651,651,NW13NA,CARICARE,sin_socio,60,optimista,-0.2,0,4381.7109,4381.7109,16511.9961,0,16511.9961,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,26.3833,1.6264,26.377,0.484394151,7,739.1328236,13011.2153,1920.845716,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
652,652,NW13NA,CARICARE,sin_socio,70,optimista,-0.2,0,7790.8,7790.8,16511.9961,0,16511.9961,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,26.3833,1.6264,26.377,0.78321131,4,739.1328236,13011.2153,2399.731014,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
653,653,NW13NA,CARICARE,sin_socio,80,optimista,-0.2,0,10721.675,10721.675,16511.9961,0,16511.9961,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,26.3833,1.6264,26.377,1.08202847,4,739.1328236,13011.2153,3356.830413,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
654,654,NW13NA,CARICARE,sin_socio,90,optimista,-0.2,0,13449.4794,13449.4794,16511.9961,0,16511.9961,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,26.3833,1.6264,26.377,1.38084563,4,739.1328236,13011.2153,4517.000359,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
655,655,NW13NA,CARICARE,sin_socio,50,optimista,-0.1,0,2056.8897,2056.8897,15135.9964,0,15135.9964,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,24.1847,1.6264,24.1789,0.293356717,7,739.1328236,11926.94736,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
656,656,NW13NA,CARICARE,sin_socio,60,optimista,-0.1,0,5465.9788,5465.9788,15135.9964,0,15135.9964,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,24.1847,1.6264,24.1789,0.619339073,7,739.1328236,11926.94736,1920.845716,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
657,657,NW13NA,CARICARE,sin_socio,70,optimista,-0.1,0,8781.7134,8781.7134,15135.9964,0,15135.9964,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,24.1847,1.6264,24.1789,0.945321429,4,739.1328236,11926.94736,2493.085521,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
658,658,NW13NA,CARICARE,sin_socio,80,optimista,-0.1,0,11509.7682,11509.7682,15135.9964,0,15135.9964,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,24.1847,1.6264,24.1789,1.271303785,4,739.1328236,11926.94736,3653.005082,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
659,659,NW13NA,CARICARE,sin_socio,90,optimista,-0.1,0,14237.5727,14237.5727,15135.9964,0,15135.9964,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,24.1847,1.6264,24.1789,1.597286142,4,739.1328236,11926.94736,4813.175028,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
660,660,NW13NA,CARICARE,sin_socio,50,optimista,0,0,3141.1576,3141.1576,13759.9967,0,13759.9967,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,21.9861,1.6264,21.9808,0.422692389,7,739.1328236,10842.67942,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
661,661,NW13NA,CARICARE,sin_socio,60,optimista,0,0,6550.2468,6550.2468,13759.9967,0,13759.9967,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,21.9861,1.6264,21.9808,0.781272981,4,739.1328236,10842.67942,1920.845716,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
662,662,NW13NA,CARICARE,sin_socio,70,optimista,0,0,9570.0571,9570.0571,13759.9967,0,13759.9967,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,21.9861,1.6264,21.9808,1.139853572,4,739.1328236,10842.67942,2789.009805,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
663,663,NW13NA,CARICARE,sin_socio,80,optimista,0,0,12297.8615,12297.8615,13759.9967,0,13759.9967,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,21.9861,1.6264,21.9808,1.498434164,4,739.1328236,10842.67942,3949.179752,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
664,664,NW13NA,CARICARE,sin_socio,90,optimista,0,0,15025.666,15025.666,13759.9967,0,13759.9967,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,21.9861,1.6264,21.9808,1.857014756,4,739.1328236,10842.67942,5109.349698,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
665,665,NW13NA,CARICARE,sin_socio,50,optimista,0.1,0,4225.4256,4225.4256,12383.997,0,12383.997,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.7875,1.6264,19.7827,0.580769321,7,739.1328236,9758.411476,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
666,666,NW13NA,CARICARE,sin_socio,60,optimista,0.1,0,7600.2988,7600.2988,12383.997,0,12383.997,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.7875,1.6264,19.7827,0.979192201,4,739.1328236,9758.411476,1955.061612,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
667,667,NW13NA,CARICARE,sin_socio,70,optimista,0.1,0,10358.1503,10358.1503,12383.997,0,12383.997,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.7875,1.6264,19.7827,1.37761508,4,739.1328236,9758.411476,3085.184475,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
668,668,NW13NA,CARICARE,sin_socio,80,optimista,0.1,0,13085.9548,13085.9548,12383.997,0,12383.997,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.7875,1.6264,19.7827,1.77603796,4,739.1328236,9758.411476,4245.354421,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
669,669,NW13NA,CARICARE,sin_socio,90,optimista,0.1,0,15813.7592,15813.7592,12383.997,0,12383.997,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,19.7875,1.6264,19.7827,2.17446084,4,739.1328236,9758.411476,5405.524367,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
670,670,NW13NA,CARICARE,sin_socio,50,optimista,0.2,0,5309.6935,5309.6935,11007.9974,0,11007.9974,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,17.5889,1.6264,17.5847,0.778365486,4,739.1328236,8674.143534,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
671,671,NW13NA,CARICARE,sin_socio,60,optimista,0.2,0,8418.4392,8418.4392,11007.9974,0,11007.9974,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,17.5889,1.6264,17.5847,1.226591226,4,739.1328236,8674.143534,2221.189198,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
672,672,NW13NA,CARICARE,sin_socio,70,optimista,0.2,0,11146.2436,11146.2436,11007.9974,0,11007.9974,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,17.5889,1.6264,17.5847,1.674816965,4,739.1328236,8674.143534,3381.359144,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
673,673,NW13NA,CARICARE,sin_socio,80,optimista,0.2,0,13874.0481,13874.0481,11007.9974,0,11007.9974,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,17.5889,1.6264,17.5847,2.123042705,4,739.1328236,8674.143534,4541.52909,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
674,674,NW13NA,CARICARE,sin_socio,90,optimista,0.2,0,16601.8525,16601.8525,11007.9974,0,11007.9974,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,17.5889,1.6264,17.5847,2.571268445,4,739.1328236,8674.143534,5701.699037,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
675,675,NW13NA,CARICARE,con_socio,50,pesimista,-0.2,0,5422.5082,5422.5082,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,16.3967,1.626,16.3887,1.212240733,4,480.4363353,5256.03407,949.0704097,12273.13963,165.0906304,0,674.9418,343.164,0,0,0
676,676,NW13NA,CARICARE,con_socio,60,pesimista,-0.2,0,7970.8023,7970.8023,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,16.3967,1.626,16.3887,1.765178714,4,480.4363353,5256.03407,1307.03717,15179.40049,165.0906304,0,674.9418,343.164,0,0,0
677,677,NW13NA,CARICARE,con_socio,70,pesimista,-0.2,0,10388.9423,10388.9423,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,16.3967,1.626,16.3887,2.318116694,4,480.4363353,5256.03407,1795.158033,18085.66136,165.0906304,0,674.9418,343.164,0,0,0
678,678,NW13NA,CARICARE,con_socio,80,pesimista,-0.2,0,12427.9761,12427.9761,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,16.3967,1.626,16.3887,2.871054675,4,480.4363353,5256.03407,2662.385068,20991.92222,165.0906304,0,674.9418,343.164,0,0,0
679,679,NW13NA,CARICARE,con_socio,90,pesimista,-0.2,0,14467.0099,14467.0099,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,16.3967,1.626,16.3887,3.423992655,4,480.4363353,5256.03407,3529.612103,23898.18309,165.0906304,0,674.9418,343.164,0,0,0
680,680,NW13NA,CARICARE,con_socio,50,pesimista,-0.1,0,5860.511,5860.511,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,15.0303,1.626,15.023,1.413353527,4,480.4363353,4818.031231,949.0704097,12273.13963,165.0906304,0,674.9418,343.164,0,0,0
681,681,NW13NA,CARICARE,con_socio,60,pesimista,-0.1,0,8408.8051,8408.8051,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,15.0303,1.626,15.023,2.016558597,4,480.4363353,4818.031231,1307.03717,15179.40049,165.0906304,0,674.9418,343.164,0,0,0
682,682,NW13NA,CARICARE,con_socio,70,pesimista,-0.1,0,10642.8786,10642.8786,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,15.0303,1.626,15.023,2.619763666,4,480.4363353,4818.031231,1979.22458,18085.66136,165.0906304,0,674.9418,343.164,0,0,0
683,683,NW13NA,CARICARE,con_socio,80,pesimista,-0.1,0,12681.9124,12681.9124,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,15.0303,1.626,15.023,3.222968736,4,480.4363353,4818.031231,2846.451614,20991.92222,165.0906304,0,674.9418,343.164,0,0,0
684,684,NW13NA,CARICARE,con_socio,90,pesimista,-0.1,0,14720.9462,14720.9462,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,15.0303,1.626,15.023,3.826173806,4,480.4363353,4818.031231,3713.678649,23898.18309,165.0906304,0,674.9418,343.164,0,0,0
685,685,NW13NA,CARICARE,con_socio,50,pesimista,0,0,6298.5139,6298.5139,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,13.6639,1.626,13.6573,1.65468888,4,480.4363353,4380.028392,949.0704097,12273.13963,165.0906304,0,674.9418,343.164,0,0,0
686,686,NW13NA,CARICARE,con_socio,60,pesimista,0,0,8831.7454,8831.7454,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,13.6639,1.626,13.6573,2.318214456,4,480.4363353,4380.028392,1322.099785,15179.40049,165.0906304,0,674.9418,343.164,0,0,0
687,687,NW13NA,CARICARE,con_socio,70,pesimista,0,0,10896.8149,10896.8149,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,13.6639,1.626,13.6573,2.981740033,4,480.4363353,4380.028392,2163.291126,18085.66136,165.0906304,0,674.9418,343.164,0,0,0
688,688,NW13NA,CARICARE,con_socio,80,pesimista,0,0,12935.8487,12935.8487,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,13.6639,1.626,13.6573,3.64526561,4,480.4363353,4380.028392,3030.518161,20991.92222,165.0906304,0,674.9418,343.164,0,0,0
689,689,NW13NA,CARICARE,con_socio,90,pesimista,0,0,14974.8825,14974.8825,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,13.6639,1.626,13.6573,4.308791186,4,480.4363353,4380.028392,3897.745196,23898.18309,165.0906304,0,674.9418,343.164,0,0,0
690,690,NW13NA,CARICARE,con_socio,50,pesimista,0.1,0,6736.5167,6736.5167,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,12.2975,1.626,12.2916,1.949654311,4,480.4363353,3942.025553,949.0704097,12273.13963,165.0906304,0,674.9418,343.164,0,0,0
691,691,NW13NA,CARICARE,con_socio,60,pesimista,0.1,0,9111.7173,9111.7173,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,12.2975,1.626,12.2916,2.686904952,4,480.4363353,3942.025553,1480.130638,15179.40049,165.0906304,0,674.9418,343.164,0,0,0
692,692,NW13NA,CARICARE,con_socio,70,pesimista,0.1,0,11150.7512,11150.7512,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,12.2975,1.626,12.2916,3.424155592,4,480.4363353,3942.025553,2347.357673,18085.66136,165.0906304,0,674.9418,343.164,0,0,0
693,693,NW13NA,CARICARE,con_socio,80,pesimista,0.1,0,13189.785,13189.785,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,12.2975,1.626,12.2916,4.161406233,4,480.4363353,3942.025553,3214.584707,20991.92222,165.0906304,0,674.9418,343.164,0,0,0
694,694,NW13NA,CARICARE,con_socio,90,pesimista,0.1,0,15228.8188,15228.8188,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,12.2975,1.626,12.2916,4.898656874,4,480.4363353,3942.025553,4081.811742,23898.18309,165.0906304,0,674.9418,343.164,0,0,0
695,695,NW13NA,CARICARE,con_socio,50,pesimista,0.2,0,7174.5195,7174.5195,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,10.9311,1.626,10.9258,2.3183611,4,480.4363353,3504.022713,949.0704097,12273.13963,165.0906304,0,674.9418,343.164,0,0,0
696,696,NW13NA,CARICARE,con_socio,60,pesimista,0.2,0,9365.6536,9365.6536,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,10.9311,1.626,10.9258,3.147768071,4,480.4363353,3504.022713,1664.197185,15179.40049,165.0906304,0,674.9418,343.164,0,0,0
697,697,NW13NA,CARICARE,con_socio,70,pesimista,0.2,0,11404.6875,11404.6875,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.374258395,0.374258395,2022,2029,2029,0,0,1.6268,10.9311,1.626,10.9258,3.977175041,4,480.4363353,3504.022713,2531.424219,18085.66136,165.0906304,0,674.9418,343.164,0,0,0
