,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,FC_T
38,38,NW10NA,CANO_RONDON,sin_socio,80,probable,0,"[Decimal('0'), Decimal('8885.8058'), Decimal('1426.0909'), Decimal('5741.9401'), Decimal('2890.8134'), Decimal('1502.1326'), Decimal('685.9858'), Decimal('356.7457'), Decimal('188.5059'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
39,39,NW10NA,CANO_RONDON,sin_socio,90,probable,0,"[Decimal('0'), Decimal('9981.5222'), Decimal('2703.0102'), Decimal('6367.1097'), Decimal('3211.7666'), Decimal('1674.0311'), Decimal('768.5311'), Decimal('403.3588'), Decimal('219.3328'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
40,40,NW10NA,CANO_RONDON,sin_socio,50,probable,0.1,"[Decimal('0'), Decimal('5598.6567'), Decimal('-1683.7099'), Decimal('3680.5013'), Decimal('1820.4352'), Decimal('909.0724'), Decimal('386.0565'), Decimal('174.2492'), Decimal('65.1833'), Decimal('-255.2223'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
41,41,NW10NA,CANO_RONDON,sin_socio,60,probable,0.1,"[Decimal('0'), Decimal('6694.3731'), Decimal('-244.7298'), Decimal('4415.3397'), Decimal('2209.7555'), Decimal('1137.3665'), Decimal('503.9783'), Decimal('240.8394'), Decimal('106.2908'), Decimal('-252.6096'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
42,42,NW10NA,CANO_RONDON,sin_socio,70,probable,0.1,"[Decimal('0'), Decimal('7790.0895'), Decimal('1032.1894'), Decimal('5040.5093'), Decimal('2530.7087'), Decimal('1309.265'), Decimal('593.3713'), Decimal('304.4464'), Decimal('147.3984'), Decimal('-249.9969'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
43,43,NW10NA,CANO_RONDON,sin_socio,80,probable,0.1,"[Decimal('0'), Decimal('8885.8058'), Decimal('2309.1086'), Decimal('5665.679'), Decimal('2851.662'), Decimal('1481.1636'), Decimal('675.9166'), Decimal('351.0596'), Decimal('187.0473'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
44,44,NW10NA,CANO_RONDON,sin_socio,90,probable,0.1,"[Decimal('0'), Decimal('9981.5222'), Decimal('3586.0278'), Decimal('6290.8486'), Decimal('3172.6152'), Decimal('1653.0621'), Decimal('758.4618'), Decimal('397.6727'), Decimal('215.8226'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
45,45,NW10NA,CANO_RONDON,sin_socio,50,probable,0.2,"[Decimal('0'), Decimal('5598.6567'), Decimal('-644.9276'), Decimal('3680.5013'), Decimal('1820.4352'), Decimal('909.0724'), Decimal('386.0565'), Decimal('174.2492'), Decimal('65.1833'), Decimal('-255.2223'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
46,46,NW10NA,CANO_RONDON,sin_socio,60,probable,0.2,"[Decimal('0'), Decimal('6694.3731'), Decimal('638.2879'), Decimal('4339.0786'), Decimal('2170.6041'), Decimal('1116.3975'), Decimal('500.7568'), Decimal('240.8394'), Decimal('106.2908'), Decimal('-252.6096'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
47,47,NW10NA,CANO_RONDON,sin_socio,70,probable,0.2,"[Decimal('0'), Decimal('7790.0895'), Decimal('1915.2071'), Decimal('4964.2482'), Decimal('2491.5574'), Decimal('1288.296'), Decimal('583.3021'), Decimal('298.7603'), Decimal('147.3984'), Decimal('-249.9969'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
48,48,NW10NA,CANO_RONDON,sin_socio,80,probable,0.2,"[Decimal('0'), Decimal('8885.8058'), Decimal('3192.1263'), Decimal('5589.4178'), Decimal('2812.5106'), Decimal('1460.1946'), Decimal('665.8473'), Decimal('345.3735'), Decimal('183.5372'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
49,49,NW10NA,CANO_RONDON,sin_socio,90,probable,0.2,"[Decimal('0'), Decimal('9981.5222'), Decimal('4469.0455'), Decimal('6214.5875'), Decimal('3133.4638'), Decimal('1632.0931'), Decimal('748.3926'), Decimal('391.9866'), Decimal('212.3125'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
50,50,NW10NA,CANO_RONDON,sin_socio,50,optimista,-0.2,"[Decimal('0'), Decimal('5598.6567'), Decimal('-8846.6655'), Decimal('3680.5013'), Decimal('1820.4352'), Decimal('909.0724'), Decimal('386.0565'), Decimal('174.2492'), Decimal('65.1833'), Decimal('-255.2223'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
51,51,NW10NA,CANO_RONDON,sin_socio,60,optimista,-0.2,"[Decimal('0'), Decimal('6694.3731'), Decimal('-7022.4952'), Decimal('4573.6008'), Decimal('2278.9399'), Decimal('1154.6417'), Decimal('503.9783'), Decimal('240.8394'), Decimal('106.2908'), Decimal('-252.6096'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
52,52,NW10NA,CANO_RONDON,sin_socio,70,optimista,-0.2,"[Decimal('0'), Decimal('7790.0895'), Decimal('-5198.3249'), Decimal('5466.7003'), Decimal('2737.4445'), Decimal('1400.2111'), Decimal('621.9001'), Decimal('307.4297'), Decimal('147.3984'), Decimal('-249.9969'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
53,53,NW10NA,CANO_RONDON,sin_socio,80,optimista,-0.2,"[Decimal('0'), Decimal('8885.8058'), Decimal('-3779.7674'), Decimal('6191.5399'), Decimal('3121.6315'), Decimal('1625.7559'), Decimal('739.8219'), Decimal('374.0199'), Decimal('188.5059'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
54,54,NW10NA,CANO_RONDON,sin_socio,90,optimista,-0.2,"[Decimal('0'), Decimal('9981.5222'), Decimal('-2502.8481'), Decimal('6816.7096'), Decimal('3442.5848'), Decimal('1797.6545'), Decimal('827.8947'), Decimal('436.8814'), Decimal('229.6135'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
55,55,NW10NA,CANO_RONDON,sin_socio,50,optimista,-0.1,"[Decimal('0'), Decimal('5598.6567'), Decimal('-7470.6658'), Decimal('3680.5013'), Decimal('1820.4352'), Decimal('909.0724'), Decimal('386.0565'), Decimal('174.2492'), Decimal('65.1833'), Decimal('-255.2223'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
56,56,NW10NA,CANO_RONDON,sin_socio,60,optimista,-0.1,"[Decimal('0'), Decimal('6694.3731'), Decimal('-5646.4955'), Decimal('4573.6008'), Decimal('2278.9399'), Decimal('1154.6417'), Decimal('503.9783'), Decimal('240.8394'), Decimal('106.2908'), Decimal('-252.6096'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
57,57,NW10NA,CANO_RONDON,sin_socio,70,optimista,-0.1,"[Decimal('0'), Decimal('7790.0895'), Decimal('-3887.017'), Decimal('5465.3527'), Decimal('2737.4445'), Decimal('1400.2111'), Decimal('621.9001'), Decimal('307.4297'), Decimal('147.3984'), Decimal('-249.9969'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
58,58,NW10NA,CANO_RONDON,sin_socio,80,optimista,-0.1,"[Decimal('0'), Decimal('8885.8058'), Decimal('-2610.0978'), Decimal('6090.5223'), Decimal('3069.7705'), Decimal('1597.9798'), Decimal('732.0114'), Decimal('374.0199'), Decimal('188.5059'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
59,59,NW10NA,CANO_RONDON,sin_socio,90,optimista,-0.1,"[Decimal('0'), Decimal('9981.5222'), Decimal('-1333.1785'), Decimal('6715.692'), Decimal('3390.7238'), Decimal('1769.8784'), Decimal('814.5567'), Decimal('429.3494'), Decimal('229.6135'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
60,60,NW10NA,CANO_RONDON,sin_socio,50,optimista,0,"[Decimal('0'), Decimal('5598.6567'), Decimal('-6094.6662'), Decimal('3680.5013'), Decimal('1820.4352'), Decimal('909.0724'), Decimal('386.0565'), Decimal('174.2492'), Decimal('65.1833'), Decimal('-255.2223'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
61,61,NW10NA,CANO_RONDON,sin_socio,60,optimista,0,"[Decimal('0'), Decimal('6694.3731'), Decimal('-4270.4958'), Decimal('4573.6008'), Decimal('2278.9399'), Decimal('1154.6417'), Decimal('503.9783'), Decimal('240.8394'), Decimal('106.2908'), Decimal('-252.6096'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
62,62,NW10NA,CANO_RONDON,sin_socio,70,optimista,0,"[Decimal('0'), Decimal('7790.0895'), Decimal('-2717.3474'), Decimal('5364.3351'), Decimal('2696.9563'), Decimal('1398.3051'), Decimal('621.9001'), Decimal('307.4297'), Decimal('147.3984'), Decimal('-249.9969'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
63,63,NW10NA,CANO_RONDON,sin_socio,80,optimista,0,"[Decimal('0'), Decimal('8885.8058'), Decimal('-1440.4282'), Decimal('5989.5047'), Decimal('3017.9095'), Decimal('1570.2037'), Decimal('718.6734'), Decimal('374.0199'), Decimal('188.5059'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
64,64,NW10NA,CANO_RONDON,sin_socio,90,optimista,0,"[Decimal('0'), Decimal('9981.5222'), Decimal('-163.509'), Decimal('6614.6744'), Decimal('3338.8628'), Decimal('1742.1023'), Decimal('801.2186'), Decimal('421.8175'), Decimal('229.6135'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
65,65,NW10NA,CANO_RONDON,sin_socio,50,optimista,0.1,"[Decimal('0'), Decimal('5598.6567'), Decimal('-4718.6665'), Decimal('3680.5013'), Decimal('1820.4352'), Decimal('909.0724'), Decimal('386.0565'), Decimal('174.2492'), Decimal('65.1833'), Decimal('-255.2223'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
66,66,NW10NA,CANO_RONDON,sin_socio,60,optimista,0.1,"[Decimal('0'), Decimal('6694.3731'), Decimal('-2894.4962'), Decimal('4573.6008'), Decimal('2278.9399'), Decimal('1154.6417'), Decimal('503.9783'), Decimal('240.8394'), Decimal('106.2908'), Decimal('-252.6096'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
67,67,NW10NA,CANO_RONDON,sin_socio,70,optimista,0.1,"[Decimal('0'), Decimal('7790.0895'), Decimal('-1547.6778'), Decimal('5263.3175'), Decimal('2645.0953'), Decimal('1370.529'), Decimal('621.9001'), Decimal('307.4297'), Decimal('147.3984'), Decimal('-249.9969'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
68,68,NW10NA,CANO_RONDON,sin_socio,80,optimista,0.1,"[Decimal('0'), Decimal('8885.8058'), Decimal('-270.7586'), Decimal('5888.4872'), Decimal('2966.0485'), Decimal('1542.4276'), Decimal('705.3354'), Decimal('367.6723'), Decimal('188.5059'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
69,69,NW10NA,CANO_RONDON,sin_socio,90,optimista,0.1,"[Decimal('0'), Decimal('9981.5222'), Decimal('1006.1606'), Decimal('6513.6568'), Decimal('3287.0018'), Decimal('1714.3261'), Decimal('787.8806'), Decimal('414.2855'), Decimal('226.078'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
70,70,NW10NA,CANO_RONDON,sin_socio,50,optimista,0.2,"[Decimal('0'), Decimal('5598.6567'), Decimal('-3342.6668'), Decimal('3680.5013'), Decimal('1820.4352'), Decimal('909.0724'), Decimal('386.0565'), Decimal('174.2492'), Decimal('65.1833'), Decimal('-255.2223'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
71,71,NW10NA,CANO_RONDON,sin_socio,60,optimista,0.2,"[Decimal('0'), Decimal('6694.3731'), Decimal('-1654.9274'), Decimal('4537.1303'), Decimal('2272.2811'), Decimal('1154.6417'), Decimal('503.9783'), Decimal('240.8394'), Decimal('106.2908'), Decimal('-252.6096'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
72,72,NW10NA,CANO_RONDON,sin_socio,70,optimista,0.2,"[Decimal('0'), Decimal('7790.0895'), Decimal('-378.0082'), Decimal('5162.2999'), Decimal('2593.2343'), Decimal('1342.7529'), Decimal('609.4521'), Decimal('307.4297'), Decimal('147.3984'), Decimal('-249.9969'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
73,73,NW10NA,CANO_RONDON,sin_socio,80,optimista,0.2,"[Decimal('0'), Decimal('8885.8058'), Decimal('898.911'), Decimal('5787.4696'), Decimal('2914.1875'), Decimal('1514.6515'), Decimal('691.9974'), Decimal('360.1404'), Decimal('188.5059'), Decimal('-247.3841'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
74,74,NW10NA,CANO_RONDON,sin_socio,90,optimista,0.2,"[Decimal('0'), Decimal('9981.5222'), Decimal('2175.8302'), Decimal('6412.6392'), Decimal('3235.1408'), Decimal('1686.55'), Decimal('774.5426'), Decimal('406.7535'), Decimal('221.4284'), Decimal('-244.7714'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
75,75,NW10NA,CANO_RONDON,con_socio,50,pesimista,-0.2,"[Decimal('0'), Decimal('4421.3973'), Decimal('-926.5247'), Decimal('2765.0163'), Decimal('1374.6169'), Decimal('693.3731'), Decimal('300.1455'), Decimal('141.0501'), Decimal('59.5233'), Decimal('-164.8042'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
76,76,NW10NA,CANO_RONDON,con_socio,60,pesimista,-0.2,"[Decimal('0'), Decimal('5240.4453'), Decimal('437.0427'), Decimal('3432.6081'), Decimal('1717.3491'), Decimal('876.9362'), Decimal('388.292'), Decimal('190.8263'), Decimal('90.2512'), Decimal('-162.8512'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
